ids,Pregunta,Respuesta,Metadata
54,¿Me pueden guiar para descargar la certificación de mi seguro misceláneos?,"Para descargar una certificación de su seguro miscelaneos, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija miscelaneos. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
55,¿Cómo descargo una certificación de mi seguro de navegacion?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
56,¿Cómo obtengo un certificado de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
57,¿Dónde puedo descargar la certificación de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
58,¿Cómo puedo bajar el certificado de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
59,¿Dónde encuentro la opción para descargar el certificado de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
60,¿Cuál es el procedimiento para obtener la certificación de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
61,¿Puedo descargar un certificado de mi seguro de navegación desde el sitio web?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
62,¿Cómo consigo una copia del certificado de mi seguro de navegación en línea?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
63,¿Cómo accedo al certificado de mi seguro de navegación en el portal de la aseguradora?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
64,¿Dónde se descarga el certificado del seguro de navegación en la página web?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
65,¿Me pueden guiar para descargar la certificación de mi seguro de navegación?,"Para descargar una certificación de su seguro de navegacion, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija navegacion. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
66,¿Cómo descargo una certificación de mi seguro plan tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
67,¿Cómo obtengo un certificado de mi seguro Plan Tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
68,¿Dónde puedo descargar la certificación de mi seguro Plan Tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
69,¿Cómo puedo bajar el certificado de mi seguro Plan Tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
70,¿Dónde encuentro la opción para descargar el certificado de mi seguro Plan Tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
71,¿Cuál es el proceso para obtener la certificación de mi seguro Plan Tutor?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
72,¿Puedo descargar un certificado de mi seguro Plan Tutor desde la página web?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
73,¿Cómo consigo una copia del certificado de mi seguro Plan Tutor en línea?,"Para descargar una certificación de su seguro Plan Tutor, siga estos pasos: 
1. Acceda al portal de Acceso a Clientes, dando clic en el siguiente enlace: https://clientes.segurosbolivar.com/login. 
2. Diríjase a la sección 'Mis certificaciones' y allí en el filtro de '¿Para qué necesita su certificación?' elija una opción de acuerdo a su necesidad. 
3. Luego en el filtro 'Seleccione el producto a certificar' elija Plan Tutor. 
4. ¡Y eso es todo! Ahora puede guardar el archivo PDF descargado, visualizarlo o enviarlo por correo electrónico.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
